image_path,ticker,date,label,label_id,RSI,MACD,MACD_signal,forward_return,trend_score,split
D:\full-stack2\data\charts\META\2022-05-23.png,META,2022-05-23,Neutral,1,46.89,-3.6399,-3.6974,-0.003,-0.0178,train
D:\full-stack2\data\charts\NFLX\2022-05-23.png,NFLX,2022-05-23,Neutral,1,36.52,-2.7216,-3.4159,0.0596,0.3988,train
D:\full-stack2\data\charts\AAPL\2022-05-24.png,AAPL,2022-05-24,Up,2,38.06,-6.2465,-5.5068,0.0541,0.5262,train
D:\full-stack2\data\charts\GOOGL\2022-05-24.png,GOOGL,2022-05-24,Up,2,34.45,-4.409,-4.2678,0.1059,1.1739,train
D:\full-stack2\data\charts\MSFT\2022-05-24.png,MSFT,2022-05-24,Neutral,1,42.8,-7.6594,-7.5512,0.0416,0.4624,train
D:\full-stack2\data\charts\TSLA\2022-05-24.png,TSLA,2022-05-24,Up,2,29.14,-25.2986,-21.0389,0.1551,1.0119,train
D:\full-stack2\data\charts\AMZN\2022-05-24.png,AMZN,2022-05-24,Up,2,30.04,-10.069,-10.4614,0.1641,1.1313,train
D:\full-stack2\data\charts\NVDA\2022-05-24.png,NVDA,2022-05-24,Up,2,36.93,-1.332,-1.4084,0.1546,0.9319,train
D:\full-stack2\data\charts\META\2022-05-24.png,META,2022-05-24,Neutral,1,38.97,-4.6005,-3.878,0.0847,0.4867,train
D:\full-stack2\data\charts\NFLX\2022-05-24.png,NFLX,2022-05-24,Up,2,34.34,-2.582,-3.2491,0.1247,0.8489,train
D:\full-stack2\data\charts\AAPL\2022-05-25.png,AAPL,2022-05-25,Neutral,1,38.27,-6.1426,-5.634,0.0151,0.1465,train
D:\full-stack2\data\charts\GOOGL\2022-05-25.png,GOOGL,2022-05-25,Up,2,34.29,-4.5983,-4.3339,0.0854,0.9794,train
D:\full-stack2\data\charts\MSFT\2022-05-25.png,MSFT,2022-05-25,Neutral,1,45.01,-7.0196,-7.4449,0.0086,0.1046,train
D:\full-stack2\data\charts\TSLA\2022-05-25.png,TSLA,2022-05-25,Up,2,33.82,-25.285,-21.8881,0.0916,0.5747,train
D:\full-stack2\data\charts\AMZN\2022-05-25.png,AMZN,2022-05-25,Up,2,34.04,-9.6611,-10.3014,0.0878,0.5947,train
D:\full-stack2\data\charts\NVDA\2022-05-25.png,NVDA,2022-05-25,Neutral,1,41.77,-1.2591,-1.3786,0.0634,0.3724,train
D:\full-stack2\data\charts\META\2022-05-25.png,META,2022-05-25,Neutral,1,40.81,-5.0989,-4.1222,0.0009,0.0054,train
D:\full-stack2\data\charts\NFLX\2022-05-25.png,NFLX,2022-05-25,Neutral,1,38.51,-2.3834,-3.0759,0.0263,0.1801,train
D:\full-stack2\data\charts\AAPL\2022-05-26.png,AAPL,2022-05-26,Neutral,1,42.46,-5.736,-5.6544,-0.0463,-0.4699,train
D:\full-stack2\data\charts\GOOGL\2022-05-26.png,GOOGL,2022-05-26,Neutral,1,37.99,-4.537,-4.3745,0.0313,0.374,train
D:\full-stack2\data\charts\MSFT\2022-05-26.png,MSFT,2022-05-26,Down,0,47.55,-6.177,-7.1913,-0.0486,-0.597,train
D:\full-stack2\data\charts\TSLA\2022-05-26.png,TSLA,2022-05-26,Neutral,1,40.57,-23.6852,-22.2475,-0.0156,-0.0913,train
D:\full-stack2\data\charts\AMZN\2022-05-26.png,AMZN,2022-05-26,Neutral,1,39.97,-8.8882,-10.0187,-0.0129,-0.0878,train
D:\full-stack2\data\charts\NVDA\2022-05-26.png,NVDA,2022-05-26,Neutral,1,46.5,-1.1178,-1.3264,-0.0489,-0.2954,train
D:\full-stack2\data\charts\META\2022-05-26.png,META,2022-05-26,Down,0,46.15,-4.8138,-4.2605,-0.0838,-0.6979,train
D:\full-stack2\data\charts\NFLX\2022-05-26.png,NFLX,2022-05-26,Neutral,1,40.45,-2.1722,-2.8952,-0.0442,-0.3147,train
D:\full-stack2\data\charts\AAPL\2022-05-27.png,AAPL,2022-05-27,Down,0,49.14,-4.8934,-5.5022,-0.1187,-1.1762,train
D:\full-stack2\data\charts\GOOGL\2022-05-27.png,GOOGL,2022-05-27,Down,0,45.52,-4.0793,-4.3155,-0.0527,-0.6138,train
D:\full-stack2\data\charts\MSFT\2022-05-27.png,MSFT,2022-05-27,Down,0,52.67,-4.8786,-6.7288,-0.1134,-1.4344,train
D:\full-stack2\data\charts\TSLA\2022-05-27.png,TSLA,2022-05-27,Down,0,46.77,-20.7817,-21.9544,-0.148,-0.8194,train
D:\full-stack2\data\charts\AMZN\2022-05-27.png,AMZN,2022-05-27,Down,0,45.01,-7.8568,-9.5863,-0.0997,-0.8685,train
D:\full-stack2\data\charts\NVDA\2022-05-27.png,NVDA,2022-05-27,Down,0,51.18,-0.918,-1.2447,-0.168,-1.0221,train
D:\full-stack2\data\charts\META\2022-05-27.png,META,2022-05-27,Down,0,48.4,-4.2586,-4.2602,-0.1582,-1.3214,train
D:\full-stack2\data\charts\NFLX\2022-05-27.png,NFLX,2022-05-27,Down,0,42.53,-1.9517,-2.7065,-0.1306,-0.9531,train
D:\full-stack2\data\charts\AAPL\2022-05-31.png,AAPL,2022-05-31,Down,0,48.32,-4.24,-5.2497,-0.108,-1.0709,train
D:\full-stack2\data\charts\GOOGL\2022-05-31.png,GOOGL,2022-05-31,Down,0,47.71,-3.5599,-4.1644,-0.0619,-0.7291,train
D:\full-stack2\data\charts\MSFT\2022-05-31.png,MSFT,2022-05-31,Down,0,51.66,-3.9117,-6.1654,-0.1007,-1.3116,train
D:\full-stack2\data\charts\TSLA\2022-05-31.png,TSLA,2022-05-31,Down,0,46.64,-18.3066,-21.2248,-0.1261,-0.7086,train
D:\full-stack2\data\charts\AMZN\2022-05-31.png,AMZN,2022-05-31,Down,0,50.57,-6.5553,-8.9801,-0.1489,-1.2461,train
D:\full-stack2\data\charts\NVDA\2022-05-31.png,NVDA,2022-05-31,Down,0,50.49,-0.762,-1.1482,-0.1517,-0.9483,train
D:\full-stack2\data\charts\META\2022-05-31.png,META,2022-05-31,Down,0,47.49,-3.8931,-4.1867,-0.1545,-1.3686,train
D:\full-stack2\data\charts\NFLX\2022-05-31.png,NFLX,2022-05-31,Down,0,43.78,-1.7388,-2.513,-0.1514,-1.1382,train
D:\full-stack2\data\charts\AAPL\2022-06-01.png,AAPL,2022-06-01,Down,0,48.17,-3.69,-4.9378,-0.0893,-0.8886,train
D:\full-stack2\data\charts\GOOGL\2022-06-01.png,GOOGL,2022-06-01,Neutral,1,47.91,-3.1021,-3.9519,-0.0362,-0.4274,train
D:\full-stack2\data\charts\MSFT\2022-06-01.png,MSFT,2022-06-01,Down,0,52.06,-3.0671,-5.5457,-0.0758,-0.9898,train
D:\full-stack2\data\charts\TSLA\2022-06-01.png,TSLA,2022-06-01,Neutral,1,44.77,-16.6344,-20.3067,-0.0559,-0.314,train
D:\full-stack2\data\charts\AMZN\2022-06-01.png,AMZN,2022-06-01,Down,0,52.09,-5.3432,-8.2527,-0.1152,-0.9608,train
D:\full-stack2\data\charts\NVDA\2022-06-01.png,NVDA,2022-06-01,Down,0,48.7,-0.6592,-1.0504,-0.0977,-0.6089,train
D:\full-stack2\data\charts\META\2022-06-01.png,META,2022-06-01,Down,0,44.47,-3.958,-4.141,-0.1023,-0.899,train
D:\full-stack2\data\charts\NFLX\2022-06-01.png,NFLX,2022-06-01,Neutral,1,41.81,-1.5883,-2.328,-0.0664,-0.495,train
D:\full-stack2\data\charts\AAPL\2022-06-02.png,AAPL,2022-06-02,Down,0,51.14,-3.0214,-4.5545,-0.1399,-1.4525,train
D:\full-stack2\data\charts\GOOGL\2022-06-02.png,GOOGL,2022-06-02,Down,0,53.47,-2.4129,-3.6441,-0.0985,-1.1936,train
D:\full-stack2\data\charts\MSFT\2022-06-02.png,MSFT,2022-06-02,Down,0,53.67,-2.2033,-4.8772,-0.1078,-1.4652,train
D:\full-stack2\data\charts\TSLA\2022-06-02.png,TSLA,2022-06-02,Down,0,49.02,-14.2139,-19.0882,-0.1751,-0.9848,train
D:\full-stack2\data\charts\AMZN\2022-06-02.png,AMZN,2022-06-02,Down,0,55.88,-4.0275,-7.4077,-0.1741,-1.4315,train
D:\full-stack2\data\charts\NVDA\2022-06-02.png,NVDA,2022-06-02,Down,0,54.91,-0.4698,-0.9343,-0.2035,-1.2255,train
D:\full-stack2\data\charts\META\2022-06-02.png,META,2022-06-02,Down,0,51.29,-3.1549,-3.9438,-0.191,-1.6775,train
D:\full-stack2\data\charts\NFLX\2022-06-02.png,NFLX,2022-06-02,Down,0,48.53,-1.3551,-2.1335,-0.1548,-1.0989,train
D:\full-stack2\data\charts\AAPL\2022-06-03.png,AAPL,2022-06-03,Down,0,44.72,-2.9194,-4.2275,-0.0951,-1.0318,train
D:\full-stack2\data\charts\GOOGL\2022-06-03.png,GOOGL,2022-06-03,Down,0,48.83,-2.0892,-3.3331,-0.0646,-0.8315,train
D:\full-stack2\data\charts\MSFT\2022-06-03.png,MSFT,2022-06-03,Down,0,49.85,-1.8542,-4.2726,-0.0828,-1.22,train
D:\full-stack2\data\charts\TSLA\2022-06-03.png,TSLA,2022-06-03,Neutral,1,41.87,-14.0554,-18.0816,-0.0757,-0.421,train
D:\full-stack2\data\charts\AMZN\2022-06-03.png,AMZN,2022-06-03,Down,0,52.21,-3.2028,-6.5667,-0.1318,-1.2025,train
D:\full-stack2\data\charts\NVDA\2022-06-03.png,NVDA,2022-06-03,Down,0,50.41,-0.3855,-0.8245,-0.1515,-0.9434,train
D:\full-stack2\data\charts\META\2022-06-03.png,META,2022-06-03,Down,0,46.43,-3.1293,-3.7809,-0.1417,-1.3187,train
D:\full-stack2\data\charts\NFLX\2022-06-03.png,NFLX,2022-06-03,Down,0,45.68,-1.2058,-1.9479,-0.118,-0.9028,train
D:\full-stack2\data\charts\AAPL\2022-06-06.png,AAPL,2022-06-06,Down,0,45.67,-2.7468,-3.9314,-0.0703,-0.7626,train
D:\full-stack2\data\charts\GOOGL\2022-06-06.png,GOOGL,2022-06-06,Down,0,52.14,-1.6315,-2.9928,-0.0452,-0.5729,train
D:\full-stack2\data\charts\MSFT\2022-06-06.png,MSFT,2022-06-06,Down,0,48.81,-1.6577,-3.7497,-0.0559,-0.8252,train
D:\full-stack2\data\charts\TSLA\2022-06-06.png,TSLA,2022-06-06,Neutral,1,43.28,-13.4709,-17.1595,-0.0052,-0.0289,train
D:\full-stack2\data\charts\AMZN\2022-06-06.png,AMZN,2022-06-06,Down,0,54.69,-2.3256,-5.7185,-0.1291,-1.1792,train
D:\full-stack2\data\charts\NVDA\2022-06-06.png,NVDA,2022-06-06,Down,0,50.74,-0.3098,-0.7216,-0.118,-0.7353,train
D:\full-stack2\data\charts\META\2022-06-06.png,META,2022-06-06,Down,0,48.68,-2.7988,-3.5845,-0.1915,-1.7782,train
D:\full-stack2\data\charts\NFLX\2022-06-06.png,NFLX,2022-06-06,Down,0,44.82,-1.0896,-1.7763,-0.1331,-1.0461,train
D:\full-stack2\data\charts\AAPL\2022-06-07.png,AAPL,2022-06-07,Down,0,48.9,-2.379,-3.6209,-0.0898,-0.9932,train
D:\full-stack2\data\charts\GOOGL\2022-06-07.png,GOOGL,2022-06-07,Down,0,52.62,-1.2283,-2.6399,-0.0483,-0.6369,train
D:\full-stack2\data\charts\MSFT\2022-06-07.png,MSFT,2022-06-07,Down,0,52.0,-1.1949,-3.2387,-0.0711,-1.1328,train
D:\full-stack2\data\charts\TSLA\2022-06-07.png,TSLA,2022-06-07,Neutral,1,43.51,-12.811,-16.2898,-0.0117,-0.069,train
D:\full-stack2\data\charts\AMZN\2022-06-07.png,AMZN,2022-06-07,Down,0,52.54,-1.7546,-4.9257,-0.1142,-1.1182,train
D:\full-stack2\data\charts\NVDA\2022-06-07.png,NVDA,2022-06-07,Down,0,51.47,-0.2358,-0.6244,-0.1354,-0.9374,train
D:\full-stack2\data\charts\META\2022-06-07.png,META,2022-06-07,Down,0,49.6,-2.3973,-3.347,-0.2034,-1.9454,train
D:\full-stack2\data\charts\NFLX\2022-06-07.png,NFLX,2022-06-07,Down,0,45.7,-0.9745,-1.6159,-0.0993,-0.8142,train
D:\full-stack2\data\charts\AAPL\2022-06-08.png,AAPL,2022-06-08,Down,0,48.0,-2.1225,-3.3212,-0.0655,-0.7308,train
D:\full-stack2\data\charts\GOOGL\2022-06-08.png,GOOGL,2022-06-08,Down,0,52.68,-0.8948,-2.2909,-0.0423,-0.5624,train
D:\full-stack2\data\charts\MSFT\2022-06-08.png,MSFT,2022-06-08,Down,0,50.12,-0.9803,-2.787,-0.0427,-0.6913,train
D:\full-stack2\data\charts\TSLA\2022-06-08.png,TSLA,2022-06-08,Neutral,1,44.74,-11.9103,-15.4139,-0.0281,-0.1655,train
D:\full-stack2\data\charts\AMZN\2022-06-08.png,AMZN,2022-06-08,Down,0,50.37,-1.4325,-4.2271,-0.0721,-0.6988,train
D:\full-stack2\data\charts\NVDA\2022-06-08.png,NVDA,2022-06-08,Down,0,49.9,-0.197,-0.5389,-0.1299,-0.9075,train
D:\full-stack2\data\charts\META\2022-06-08.png,META,2022-06-08,Down,0,50.28,-1.977,-3.073,-0.1927,-1.8439,train
D:\full-stack2\data\charts\NFLX\2022-06-08.png,NFLX,2022-06-08,Down,0,48.23,-0.8396,-1.4607,-0.1041,-0.8563,train
D:\full-stack2\data\charts\AAPL\2022-06-09.png,AAPL,2022-06-09,Neutral,1,42.11,-2.3138,-3.1197,-0.0069,-0.0803,train
D:\full-stack2\data\charts\GOOGL\2022-06-09.png,GOOGL,2022-06-09,Neutral,1,48.67,-0.81,-1.9947,0.0273,0.3575,train
D:\full-stack2\data\charts\MSFT\2022-06-09.png,MSFT,2022-06-09,Neutral,1,45.38,-1.2357,-2.4768,0.011,0.187,train
D:\full-stack2\data\charts\TSLA\2022-06-09.png,TSLA,2022-06-09,Neutral,1,43.99,-11.2412,-14.5793,0.025,0.1571,train
D:\full-stack2\data\charts\AMZN\2022-06-09.png,AMZN,2022-06-09,Neutral,1,44.85,-1.565,-3.6947,0.0027,0.0254,train
D:\full-stack2\data\charts\NVDA\2022-06-09.png,NVDA,2022-06-09,Neutral,1,46.55,-0.2121,-0.4736,-0.0511,-0.3672,train
D:\full-stack2\data\charts\META\2022-06-09.png,META,2022-06-09,Down,0,42.43,-2.6256,-2.9835,-0.0752,-0.686,train
D:\full-stack2\data\charts\NFLX\2022-06-09.png,NFLX,2022-06-09,Neutral,1,43.07,-0.8045,-1.3294,-0.01,-0.0847,train
D:\full-stack2\data\charts\AAPL\2022-06-10.png,AAPL,2022-06-10,Neutral,1,37.04,-2.8686,-3.0695,0.033,0.3762,train
D:\full-stack2\data\charts\GOOGL\2022-06-10.png,GOOGL,2022-06-10,Up,2,43.14,-1.0249,-1.8007,0.042,0.5267,train
D:\full-stack2\data\charts\MSFT\2022-06-10.png,MSFT,2022-06-10,Up,2,37.39,-2.3344,-2.4483,0.047,0.7172,train
D:\full-stack2\data\charts\TSLA\2022-06-10.png,TSLA,2022-06-10,Neutral,1,41.42,-11.1853,-13.9005,0.0546,0.3398,train
D:\full-stack2\data\charts\AMZN\2022-06-10.png,AMZN,2022-06-10,Neutral,1,38.92,-2.1695,-3.3896,0.0326,0.2869,train
D:\full-stack2\data\charts\NVDA\2022-06-10.png,NVDA,2022-06-10,Neutral,1,41.21,-0.3071,-0.4403,-0.0062,-0.0427,train
D:\full-stack2\data\charts\META\2022-06-10.png,META,2022-06-10,Neutral,1,38.15,-3.7711,-3.1411,-0.0346,-0.3049,train
D:\full-stack2\data\charts\NFLX\2022-06-10.png,NFLX,2022-06-10,Neutral,1,38.71,-0.8463,-1.2328,0.0339,0.2806,train
D:\full-stack2\data\charts\AAPL\2022-06-13.png,AAPL,2022-06-13,Neutral,1,32.97,-3.6815,-3.1919,0.0422,0.4805,train
D:\full-stack2\data\charts\GOOGL\2022-06-13.png,GOOGL,2022-06-13,Up,2,37.24,-1.559,-1.7524,0.0528,0.6426,train
D:\full-stack2\data\charts\MSFT\2022-06-13.png,MSFT,2022-06-13,Up,2,31.89,-3.9986,-2.7584,0.0587,0.8421,train
D:\full-stack2\data\charts\TSLA\2022-06-13.png,TSLA,2022-06-13,Neutral,1,36.38,-12.3297,-13.5864,0.0785,0.4843,train
D:\full-stack2\data\charts\AMZN\2022-06-13.png,AMZN,2022-06-13,Neutral,1,34.42,-3.0954,-3.3308,0.036,0.3204,train
D:\full-stack2\data\charts\NVDA\2022-06-13.png,NVDA,2022-06-13,Neutral,1,35.76,-0.4837,-0.449,0.0214,0.1541,train
D:\full-stack2\data\charts\META\2022-06-13.png,META,2022-06-13,Neutral,1,33.3,-5.5208,-3.617,-0.0218,-0.1867,train
D:\full-stack2\data\charts\NFLX\2022-06-13.png,NFLX,2022-06-13,Neutral,1,33.76,-0.9751,-1.1813,0.0584,0.4905,train
D:\full-stack2\data\charts\AAPL\2022-06-14.png,AAPL,2022-06-14,Up,2,34.27,-4.2075,-3.395,0.0487,0.5537,train
D:\full-stack2\data\charts\GOOGL\2022-06-14.png,GOOGL,2022-06-14,Up,2,37.86,-1.9341,-1.7887,0.0467,0.5703,train
D:\full-stack2\data\charts\MSFT\2022-06-14.png,MSFT,2022-06-14,Up,2,34.06,-5.0844,-3.2236,0.0645,0.9188,train
D:\full-stack2\data\charts\TSLA\2022-06-14.png,TSLA,2022-06-14,Neutral,1,38.88,-12.6747,-13.404,0.0344,0.2168,train
D:\full-stack2\data\charts\AMZN\2022-06-14.png,AMZN,2022-06-14,Up,2,33.47,-3.8941,-3.4435,0.0646,0.5774,train
D:\full-stack2\data\charts\NVDA\2022-06-14.png,NVDA,2022-06-14,Neutral,1,37.03,-0.6015,-0.4795,-0.0186,-0.1339,train
D:\full-stack2\data\charts\META\2022-06-14.png,META,2022-06-14,Neutral,1,33.09,-6.8707,-4.2678,0.0013,0.011,train
D:\full-stack2\data\charts\NFLX\2022-06-14.png,NFLX,2022-06-14,Up,2,33.02,-1.0821,-1.1614,0.0646,0.5417,train
D:\full-stack2\data\charts\AAPL\2022-06-15.png,AAPL,2022-06-15,Neutral,1,38.2,-4.3627,-3.5886,0.0095,0.1093,train
D:\full-stack2\data\charts\GOOGL\2022-06-15.png,GOOGL,2022-06-15,Neutral,1,43.53,-1.9647,-1.8239,-0.0073,-0.0872,train
D:\full-stack2\data\charts\MSFT\2022-06-15.png,MSFT,2022-06-15,Neutral,1,40.7,-5.3148,-3.6418,0.0201,0.2792,train
D:\full-stack2\data\charts\TSLA\2022-06-15.png,TSLA,2022-06-15,Neutral,1,44.42,-11.8346,-13.0901,-0.0366,-0.2297,train
D:\full-stack2\data\charts\AMZN\2022-06-15.png,AMZN,2022-06-15,Neutral,1,40.44,-4.0479,-3.5643,-0.0136,-0.1184,train
D:\full-stack2\data\charts\NVDA\2022-06-15.png,NVDA,2022-06-15,Down,0,41.61,-0.6319,-0.5099,-0.0828,-0.6051,train
D:\full-stack2\data\charts\META\2022-06-15.png,META,2022-06-15,Neutral,1,37.63,-7.4052,-4.8952,-0.0478,-0.4009,train
D:\full-stack2\data\charts\NFLX\2022-06-15.png,NFLX,2022-06-15,Neutral,1,41.13,-1.0532,-1.1398,-0.0291,-0.2224,train
D:\full-stack2\data\charts\AAPL\2022-06-16.png,AAPL,2022-06-16,Up,2,33.82,-4.8549,-3.8418,0.0682,0.8259,train
D:\full-stack2\data\charts\GOOGL\2022-06-16.png,GOOGL,2022-06-16,Neutral,1,38.86,-2.2615,-1.9114,0.0255,0.3088,train
D:\full-stack2\data\charts\MSFT\2022-06-16.png,MSFT,2022-06-16,Up,2,36.95,-5.96,-4.1055,0.0596,0.8855,train
D:\full-stack2\data\charts\TSLA\2022-06-16.png,TSLA,2022-06-16,Neutral,1,38.28,-12.6289,-12.9979,0.0665,0.4065,train
D:\full-stack2\data\charts\AMZN\2022-06-16.png,AMZN,2022-06-16,Up,2,37.29,-4.4421,-3.7399,0.0569,0.5375,train
D:\full-stack2\data\charts\NVDA\2022-06-16.png,NVDA,2022-06-16,Down,0,37.66,-0.7222,-0.5524,-0.0691,-0.5155,train
D:\full-stack2\data\charts\META\2022-06-16.png,META,2022-06-16,Neutral,1,33.89,-8.4108,-5.5983,-0.0052,-0.0438,train
D:\full-stack2\data\charts\NFLX\2022-06-16.png,NFLX,2022-06-16,Neutral,1,38.43,-1.0726,-1.1263,0.0381,0.3078,train
D:\full-stack2\data\charts\AAPL\2022-06-17.png,AAPL,2022-06-17,Up,2,36.03,-5.0678,-4.087,0.076,0.9304,train
D:\full-stack2\data\charts\GOOGL\2022-06-17.png,GOOGL,2022-06-17,Up,2,40.89,-2.3804,-2.0052,0.0571,0.6913,train
D:\full-stack2\data\charts\MSFT\2022-06-17.png,MSFT,2022-06-17,Up,2,39.33,-6.1903,-4.5224,0.0614,0.9039,train
D:\full-stack2\data\charts\TSLA\2022-06-17.png,TSLA,2022-06-17,Neutral,1,39.93,-12.8154,-12.9614,0.0752,0.4583,train
D:\full-stack2\data\charts\AMZN\2022-06-17.png,AMZN,2022-06-17,Up,2,40.48,-4.4961,-3.8911,0.0685,0.6378,train
D:\full-stack2\data\charts\NVDA\2022-06-17.png,NVDA,2022-06-17,Neutral,1,39.52,-0.7626,-0.5944,-0.0577,-0.4288,train
D:\full-stack2\data\charts\META\2022-06-17.png,META,2022-06-17,Neutral,1,36.2,-8.8756,-6.2538,0.0272,0.2255,train
D:\full-stack2\data\charts\NFLX\2022-06-17.png,NFLX,2022-06-17,Neutral,1,39.79,-1.0583,-1.1127,0.0591,0.4873,train
D:\full-stack2\data\charts\AAPL\2022-06-21.png,AAPL,2022-06-21,Up,2,42.01,-4.8395,-4.2375,0.0519,0.6085,train
D:\full-stack2\data\charts\GOOGL\2022-06-21.png,GOOGL,2022-06-21,Neutral,1,48.24,-2.0983,-2.0239,0.0271,0.3112,train
D:\full-stack2\data\charts\MSFT\2022-06-21.png,MSFT,2022-06-21,Up,2,44.44,-5.8291,-4.7837,0.0491,0.6998,train
D:\full-stack2\data\charts\TSLA\2022-06-21.png,TSLA,2022-06-21,Neutral,1,48.17,-11.198,-12.6087,-0.0224,-0.1308,train
D:\full-stack2\data\charts\AMZN\2022-06-21.png,AMZN,2022-06-21,Neutral,1,43.45,-4.291,-3.9711,0.052,0.4783,train
D:\full-stack2\data\charts\NVDA\2022-06-21.png,NVDA,2022-06-21,Down,0,43.96,-0.7309,-0.6217,-0.0867,-0.6317,train
D:\full-stack2\data\charts\META\2022-06-21.png,META,2022-06-21,Up,2,33.29,-9.6681,-6.9367,0.081,0.6643,train
D:\full-stack2\data\charts\NFLX\2022-06-21.png,NFLX,2022-06-21,Up,2,37.88,-1.0717,-1.1045,0.0769,0.632,train
D:\full-stack2\data\charts\AAPL\2022-06-22.png,AAPL,2022-06-22,Up,2,41.51,-4.6462,-4.3193,0.0813,1.0184,train
D:\full-stack2\data\charts\GOOGL\2022-06-22.png,GOOGL,2022-06-22,Up,2,48.16,-1.8578,-1.9907,0.0654,0.7639,train
D:\full-stack2\data\charts\MSFT\2022-06-22.png,MSFT,2022-06-22,Up,2,44.04,-5.5268,-4.9324,0.0603,0.9114,train
D:\full-stack2\data\charts\TSLA\2022-06-22.png,TSLA,2022-06-22,Neutral,1,47.84,-9.8789,-12.0628,0.0358,0.2096,train
D:\full-stack2\data\charts\AMZN\2022-06-22.png,AMZN,2022-06-22,Up,2,43.78,-4.0598,-3.9889,0.0677,0.6232,train
D:\full-stack2\data\charts\NVDA\2022-06-22.png,NVDA,2022-06-22,Neutral,1,42.94,-0.7141,-0.6402,-0.0307,-0.2236,train
D:\full-stack2\data\charts\META\2022-06-22.png,META,2022-06-22,Up,2,32.77,-10.2739,-7.6041,0.1048,0.8689,train
D:\full-stack2\data\charts\NFLX\2022-06-22.png,NFLX,2022-06-22,Neutral,1,43.0,-1.0064,-1.0849,0.058,0.4578,train
D:\full-stack2\data\charts\AAPL\2022-06-23.png,AAPL,2022-06-23,Up,2,45.47,-4.2132,-4.2981,0.0634,0.7878,train
D:\full-stack2\data\charts\GOOGL\2022-06-23.png,GOOGL,2022-06-23,Up,2,49.41,-1.5886,-1.9102,0.0634,0.8201,train
D:\full-stack2\data\charts\MSFT\2022-06-23.png,MSFT,2022-06-23,Neutral,1,48.71,-4.7838,-4.9027,0.034,0.4981,train
D:\full-stack2\data\charts\TSLA\2022-06-23.png,TSLA,2022-06-23,Neutral,1,47.46,-8.814,-11.413,0.0668,0.4116,train
D:\full-stack2\data\charts\AMZN\2022-06-23.png,AMZN,2022-06-23,Neutral,1,48.03,-3.5541,-3.9019,0.0276,0.2558,train
D:\full-stack2\data\charts\NVDA\2022-06-23.png,NVDA,2022-06-23,Neutral,1,42.25,-0.7036,-0.6529,-0.0239,-0.1786,train
D:\full-stack2\data\charts\META\2022-06-23.png,META,2022-06-23,Up,2,35.35,-10.4018,-8.1636,0.0764,0.6827,train
D:\full-stack2\data\charts\NFLX\2022-06-23.png,NFLX,2022-06-23,Neutral,1,44.74,-0.9212,-1.0522,0.029,0.2333,train
D:\full-stack2\data\charts\AAPL\2022-06-24.png,AAPL,2022-06-24,Neutral,1,49.72,-3.5606,-4.1506,0.0227,0.2749,train
D:\full-stack2\data\charts\GOOGL\2022-06-24.png,GOOGL,2022-06-24,Neutral,1,57.74,-0.9059,-1.7094,-0.0195,-0.2314,train
D:\full-stack2\data\charts\MSFT\2022-06-24.png,MSFT,2022-06-24,Neutral,1,54.96,-3.4634,-4.6148,-0.0119,-0.1654,train
D:\full-stack2\data\charts\TSLA\2022-06-24.png,TSLA,2022-06-24,Neutral,1,51.73,-7.0306,-10.5365,-0.0462,-0.2859,train
D:\full-stack2\data\charts\AMZN\2022-06-24.png,AMZN,2022-06-24,Neutral,1,52.48,-2.7966,-3.6808,-0.0404,-0.3708,train
D:\full-stack2\data\charts\NVDA\2022-06-24.png,NVDA,2022-06-24,Down,0,48.23,-0.6156,-0.6454,-0.1153,-0.8569,train
D:\full-stack2\data\charts\META\2022-06-24.png,META,2022-06-24,Neutral,1,44.4,-9.4804,-8.427,-0.0428,-0.3446,train
D:\full-stack2\data\charts\NFLX\2022-06-24.png,NFLX,2022-06-24,Down,0,50.05,-0.7711,-0.9959,-0.0708,-0.5621,train
D:\full-stack2\data\charts\AAPL\2022-06-27.png,AAPL,2022-06-27,Neutral,1,49.72,-3.0088,-3.9222,0.0296,0.3673,train
D:\full-stack2\data\charts\GOOGL\2022-06-27.png,GOOGL,2022-06-27,Neutral,1,54.15,-0.5302,-1.4735,-0.0157,-0.1836,train
D:\full-stack2\data\charts\MSFT\2022-06-27.png,MSFT,2022-06-27,Down,0,52.76,-2.6068,-4.2132,-0.0424,-0.5887,train
D:\full-stack2\data\charts\TSLA\2022-06-27.png,TSLA,2022-06-27,Neutral,1,51.4,-5.6161,-9.5524,-0.0484,-0.3145,train
D:\full-stack2\data\charts\AMZN\2022-06-27.png,AMZN,2022-06-27,Neutral,1,48.85,-2.4298,-3.4306,-0.0353,-0.3269,train
D:\full-stack2\data\charts\NVDA\2022-06-27.png,NVDA,2022-06-27,Down,0,46.74,-0.56,-0.6283,-0.1059,-0.8176,train
D:\full-stack2\data\charts\META\2022-06-27.png,META,2022-06-27,Neutral,1,44.01,-8.7035,-8.4823,-0.0367,-0.3072,train
D:\full-stack2\data\charts\NFLX\2022-06-27.png,NFLX,2022-06-27,Down,0,49.1,-0.6583,-0.9284,-0.0777,-0.6191,train
D:\full-stack2\data\charts\AAPL\2022-06-28.png,AAPL,2022-06-28,Up,2,44.69,-2.8724,-3.7123,0.0586,0.7597,train
D:\full-stack2\data\charts\GOOGL\2022-06-28.png,GOOGL,2022-06-28,Neutral,1,48.37,-0.5325,-1.2853,-0.0058,-0.0694,train
